state,date,fips,cases,deaths,state_code,test
Connecticut,2021-06-06,9,347891,8246,CT,0.2417030630667497
Delaware,2021-06-06,10,109126,1677,DE,0.14167083360308985
District of Columbia,2021-06-06,11,49068,1136,DC,0.01988504879084052
Florida,2021-06-06,12,2289332,36985,FL,0.37788446966583333
Georgia,2021-06-06,13,1101460,20322,GA,0.770319745997259
Guam,2021-06-06,66,9173,140,,0.15184124550212896
Hawaii,2021-06-06,15,35360,502,HI,0.8495259796856979
Idaho,2021-06-06,16,192870,2103,ID,0.35344825878946806
Illinois,2021-06-06,17,1389287,25352,IL,0.5794579667464308
Indiana,2021-06-06,18,749890,13685,IN,0.8944423375231754
Iowa,2021-06-06,19,372029,6072,IA,0.8869754595794683
Kansas,2021-06-06,20,316626,5121,KS,0.34688429926733
Kentucky,2021-06-06,21,461712,7140,KY,0.17987756890671458
Louisiana,2021-06-06,22,472981,10615,LA,0.6144107357258791
Maine,2021-06-06,23,68232,839,ME,0.32566949791676514
Maryland,2021-06-06,24,460789,9645,MD,0.1238084781897747
Massachusetts,2021-06-06,25,708083,17911,MA,0.3611904713510601
Michigan,2021-06-06,26,993191,20573,MI,0.5150260191405291
Minnesota,2021-06-06,27,602779,7558,MN,0.762639528299081
Mississippi,2021-06-06,28,318189,7325,MS,0.8005113709207059
Missouri,2021-06-06,29,617768,9723,MO,0.3493898557469004
Montana,2021-06-06,30,112366,1632,MT,0.632178644314408
Nebraska,2021-06-06,31,223912,2512,NE,0.7623207301992244
Nevada,2021-06-06,32,325392,5600,NV,0.6088846104634514
New Hampshire,2021-06-06,33,98877,1355,NH,0.8580926136062957
New Jersey,2021-06-06,34,1017904,26279,NJ,0.6852406170024247
New Mexico,2021-06-06,35,203472,4282,NM,0.9839655490541048
New York,2021-06-06,36,2104103,52885,NY,0.45396826261907997
North Carolina,2021-06-06,37,1005427,13168,NC,0.05061294413352724
North Dakota,2021-06-06,38,110230,1547,ND,0.8179375425258102
Northern Mariana Islands,2021-06-06,69,183,2,,0.8899756223923361
Ohio,2021-06-06,39,1104648,19980,OH,0.24524947154291254
Oklahoma,2021-06-06,40,453552,7316,OK,0.2270427765041787
Oregon,2021-06-06,41,203252,2719,OR,0.7848681467928335
Pennsylvania,2021-06-06,42,1210213,27408,PA,0.8424497990534102
Puerto Rico,2021-06-06,72,172619,2518,,0.8883497830908393
Rhode Island,2021-06-06,44,151992,2717,RI,0.8937252941491184
South Carolina,2021-06-06,45,594130,9754,SC,0.4678508907873479
South Dakota,2021-06-06,46,124261,2022,SD,0.1938805742012838
Tennessee,2021-06-06,47,849400,12376,TN,0.7872451966058367
Texas,2021-06-06,48,2957646,51891,TX,0.5533503002316039
Utah,2021-06-06,49,407712,2311,UT,0.3314335182310659
Vermont,2021-06-06,50,24252,256,VT,0.941815481755277
Virgin Islands,2021-06-06,78,3512,28,,0.1226995716253041
Virginia,2021-06-06,51,676741,11236,VA,0.4649671123529423
Washington,2021-06-06,53,442006,5881,WA,0.8764356161785977
West Virginia,2021-06-06,54,162232,2813,WV,0.952071304607208
Wisconsin,2021-06-06,55,675363,7954,WI,0.14630993671938375
Wyoming,2021-06-06,56,60623,720,WY,0.2172010167821904
Alabama,2021-06-07,1,546324,11217,AL,0.5149957083945358
Alaska,2021-06-07,2,69937,352,AK,0.38766041921558037
Arizona,2021-06-07,4,884195,17700,AZ,0.9446700607629466
Arkansas,2021-06-07,5,342495,5849,AR,0.847767374689787
California,2021-06-07,6,3797141,63132,CA,0.20198427025313204
Colorado,2021-06-07,8,550200,6768,CO,0.5919308891097973
Connecticut,2021-06-07,9,348088,8253,CT,0.43017365918430195
Delaware,2021-06-07,10,109167,1677,DE,0.72642609500729
District of Columbia,2021-06-07,11,49110,1136,DC,0.4821324967387616
Florida,2021-06-07,12,2294049,37025,FL,0.7276916444203912
Georgia,2021-06-07,13,1101728,20322,GA,0.2871201276663877
Guam,2021-06-07,66,9179,140,,0.28137719187637467
Hawaii,2021-06-07,15,35391,502,HI,0.13733715620907716
Idaho,2021-06-07,16,193107,2108,ID,0.009818046893768195
Illinois,2021-06-07,17,1389551,25372,IL,0.08312427502931907
Indiana,2021-06-07,18,750418,13687,IN,0.8777531461278012
Iowa,2021-06-07,19,372064,6073,IA,0.13668215598771682
Kansas,2021-06-07,20,316840,5136,KS,0.8044315864159434
Kentucky,2021-06-07,21,461810,7146,KY,0.9697902897795218
Louisiana,2021-06-07,22,473777,10619,LA,0.15593778928240543
Maine,2021-06-07,23,68262,839,ME,0.5392172692448151
Maryland,2021-06-07,24,460873,9649,MD,0.7926375259912681
Massachusetts,2021-06-07,25,708195,17915,MA,0.9614128301866546
Michigan,2021-06-07,26,993640,20586,MI,0.47144073762623306
Minnesota,2021-06-07,27,602973,7560,MN,0.4065450351683987
Mississippi,2021-06-07,28,318521,7333,MS,0.7932810216155497
Missouri,2021-06-07,29,618233,9725,MO,0.11179582111682373
Montana,2021-06-07,30,112488,1633,MT,0.27802645897835243
Nebraska,2021-06-07,31,224000,2513,NE,0.47604290918726055
Nevada,2021-06-07,32,326019,5607,NV,0.5038534583723903
New Hampshire,2021-06-07,33,98941,1357,NH,0.14654419200447155
New Jersey,2021-06-07,34,1018112,26285,NJ,0.8400560851358753
New Mexico,2021-06-07,35,203686,4288,NM,0.5809692490115158
New York,2021-06-07,36,2104622,52895,NY,0.6838038763411125
North Carolina,2021-06-07,37,1006658,13216,NC,0.30209906514076257
North Dakota,2021-06-07,38,110246,1547,ND,0.4580400613635154
Northern Mariana Islands,2021-06-07,69,183,2,,0.3285189086992979
Ohio,2021-06-07,39,1104903,19980,OH,0.5570890154412877
Oklahoma,2021-06-07,40,453890,7316,OK,0.22628749236793788
Oregon,2021-06-07,41,203411,2724,OR,0.27132457604407567
Pennsylvania,2021-06-07,42,1210691,27414,PA,0.4879945677783728
Puerto Rico,2021-06-07,72,172683,2519,,0.4379392051495128
Rhode Island,2021-06-07,44,152074,2717,RI,0.46360670466399234
South Carolina,2021-06-07,45,594225,9754,SC,0.4545525187793017
South Dakota,2021-06-07,46,124273,2022,SD,0.2723873472350985
Tennessee,2021-06-07,47,849732,12379,TN,0.46193048060189534
Texas,2021-06-07,48,2958465,51908,TX,0.43672065054442255
Utah,2021-06-07,49,407886,2313,UT,0.42423144999758433
Vermont,2021-06-07,50,24282,256,VT,0.4473997129379672
Virgin Islands,2021-06-07,78,3560,28,,0.5021834436008962
Virginia,2021-06-07,51,676831,11245,VA,0.2526354458206136
Washington,2021-06-07,53,442762,5894,WA,0.9230654437756162
West Virginia,2021-06-07,54,162540,2821,WV,0.12508622025796046
Wisconsin,2021-06-07,55,675661,7965,WI,0.49407951785427884
Wyoming,2021-06-07,56,60773,720,WY,0.4177800430400028
Alabama,2021-06-08,1,546540,11220,AL,0.3739435063157428
Alaska,2021-06-08,2,69937,352,AK,0.8675081662744156
Arizona,2021-06-08,4,884609,17713,AZ,0.5925374164112787
Arkansas,2021-06-08,5,342726,5852,AR,0.3567248009737519
California,2021-06-08,6,3798225,63155,CA,0.9979229048792765
Colorado,2021-06-08,8,550731,6783,CO,0.062322947332562606
Connecticut,2021-06-08,9,348154,8255,CT,0.10504007287631312
Delaware,2021-06-08,10,109188,1677,DE,0.7686293144808433
District of Columbia,2021-06-08,11,49119,1137,DC,0.4993835491195787
Florida,2021-06-08,12,2295233,37025,FL,0.42302095766879644
Georgia,2021-06-08,13,1102252,20360,GA,0.23354100382008747
Guam,2021-06-08,66,9184,140,,0.8632251989205496
Hawaii,2021-06-08,15,35422,502,HI,0.049849774777982914
Idaho,2021-06-08,16,193235,2107,ID,0.7461302787390185
Illinois,2021-06-08,17,1389928,25386,IL,0.6151455685255353
Indiana,2021-06-08,18,750782,13696,IN,0.31433399032195375
Iowa,2021-06-08,19,372153,6078,IA,0.12547276302750288
Kansas,2021-06-08,20,316865,5136,KS,0.13437488851171275
Kentucky,2021-06-08,21,462341,7151,KY,0.29784315749369483
Louisiana,2021-06-08,22,473879,10622,LA,0.6010200446396712
Maine,2021-06-08,23,68331,840,ME,0.7164731762952226
Maryland,2021-06-08,24,460952,9653,MD,0.1233057339876793
Massachusetts,2021-06-08,25,708316,17917,MA,0.5901680821072889
Michigan,2021-06-08,26,994006,20643,MI,0.3865614270936919
Minnesota,2021-06-08,27,603098,7562,MN,0.3241201230999834
Mississippi,2021-06-08,28,318578,7343,MS,0.9126886812972017
Missouri,2021-06-08,29,618901,9752,MO,0.1108121586550379
Montana,2021-06-08,30,112625,1634,MT,0.5461180507631732
Nebraska,2021-06-08,31,224043,2515,NE,0.7083973335654478
Nevada,2021-06-08,32,326366,5610,NV,0.16212506091205559
New Hampshire,2021-06-08,33,98944,1357,NH,0.4554833238394964
New Jersey,2021-06-08,34,1018307,26295,NJ,0.2971357635399625
New Mexico,2021-06-08,35,203748,4289,NM,0.2764799035236323
New York,2021-06-08,36,2105081,52906,NY,0.9601792031389681
North Carolina,2021-06-08,37,1007015,13229,NC,0.40787060712642065
North Dakota,2021-06-08,38,110285,1547,ND,0.9001158560909335
Northern Mariana Islands,2021-06-08,69,183,2,,0.023366096309408668
Ohio,2021-06-08,39,1105329,20021,OH,0.6524355558003904
Oklahoma,2021-06-08,40,453970,7316,OK,0.42275083327100704
Oregon,2021-06-08,41,203679,2729,OR,0.2690987333647241
Pennsylvania,2021-06-08,42,1211114,27446,PA,0.3504676804999979
Puerto Rico,2021-06-08,72,172747,2522,,0.9784728014948955
Rhode Island,2021-06-08,44,152106,2719,RI,0.6959499188247564
South Carolina,2021-06-08,45,594345,9754,SC,0.19111381554415718
South Dakota,2021-06-08,46,124302,2023,SD,0.5462037234254857
Tennessee,2021-06-08,47,849905,12392,TN,0.4999136274791415
Texas,2021-06-08,48,2960310,51949,TX,0.3275946015636083
Utah,2021-06-08,49,408138,2316,UT,0.7740092610796822
Vermont,2021-06-08,50,24295,256,VT,0.6325782565085518
Virgin Islands,2021-06-08,78,3608,28,,0.5103851583373189
Virginia,2021-06-08,51,677013,11253,VA,0.9410046101146919
Washington,2021-06-08,53,443564,5821,WA,0.24818461975605877
West Virginia,2021-06-08,54,162636,2822,WV,0.2289100606632143
Wisconsin,2021-06-08,55,675863,7981,WI,0.11697983193610273
Wyoming,2021-06-08,56,60844,725,WY,0.7312096449684916
Alabama,2021-06-09,1,546845,11249,AL,0.33975204498743283
Alaska,2021-06-09,2,70004,352,AK,0.11116201231358036
Arizona,2021-06-09,4,885042,17715,AZ,0.1564250555899681
Arkansas,2021-06-09,5,342927,5854,AR,0.43661240682563296
California,2021-06-09,6,3799174,63167,CA,0.8852460227731562
Colorado,2021-06-09,8,551461,6795,CO,0.2764427445792592
Connecticut,2021-06-09,9,348262,8257,CT,0.10740981688929008
Delaware,2021-06-09,10,109225,1677,DE,0.8373137714257584
District of Columbia,2021-06-09,11,49127,1137,DC,0.3242833884133377
Florida,2021-06-09,12,2296823,37161,FL,0.10847993811623691
Georgia,2021-06-09,13,1102755,20381,GA,0.8422338026228707
Guam,2021-06-09,66,9193,140,,0.21116428480057037
Hawaii,2021-06-09,15,35461,502,HI,0.8598057936559634
Idaho,2021-06-09,16,193375,2118,ID,0.24660388547955736
Illinois,2021-06-09,17,1390331,25413,IL,0.8208022805807811
Indiana,2021-06-09,18,751136,13708,IN,0.1415825487321849
Iowa,2021-06-09,19,372248,6084,IA,0.6522850219109078
Kansas,2021-06-09,20,317153,5139,KS,0.27662225597893464
Kentucky,2021-06-09,21,462648,7165,KY,0.9170130008348779
Louisiana,2021-06-09,22,474653,10631,LA,0.12885449962148965
Maine,2021-06-09,23,68384,843,ME,0.4487816118168857
Maryland,2021-06-09,24,461079,9658,MD,0.6443211695611671
Massachusetts,2021-06-09,25,708459,17922,MA,0.8537320012953336
Michigan,2021-06-09,26,994301,20652,MI,0.9797797780197322
Minnesota,2021-06-09,27,603237,7570,MN,0.5892287850007916
Mississippi,2021-06-09,28,318685,7347,MS,0.7540985155572978
Missouri,2021-06-09,29,619528,9766,MO,0.6582653992829847
Montana,2021-06-09,30,112699,1636,MT,0.35447251563108273
Nebraska,2021-06-09,31,224068,2516,NE,0.028815652314057805
Nevada,2021-06-09,32,326583,5617,NV,0.39043309026963646
New Hampshire,2021-06-09,33,98996,1357,NH,0.7587838486289906
New Jersey,2021-06-09,34,1018491,26309,NJ,0.1724686933310996
New Mexico,2021-06-09,35,203823,4294,NM,0.378030720544966
New York,2021-06-09,36,2105507,52914,NY,0.6631155988461888
North Carolina,2021-06-09,37,1007567,13252,NC,0.2247353176732596
North Dakota,2021-06-09,38,110329,1548,ND,0.7893766909152806
Northern Mariana Islands,2021-06-09,69,183,2,,0.7670682077220518
Ohio,2021-06-09,39,1105720,20021,OH,0.36326033197108487
Oklahoma,2021-06-09,40,454094,7325,OK,0.08717778632940176
Oregon,2021-06-09,41,204016,2746,OR,0.08855458098194247
Pennsylvania,2021-06-09,42,1211487,27472,PA,0.946062491510536
Puerto Rico,2021-06-09,72,172757,2524,,0.19936221199780857
Rhode Island,2021-06-09,44,152153,2722,RI,0.6634348322500508
South Carolina,2021-06-09,45,594574,9761,SC,0.7753754285246954
South Dakota,2021-06-09,46,124314,2023,SD,0.6516697444962071
Tennessee,2021-06-09,47,850096,12394,TN,0.29723570258414445
Texas,2021-06-09,48,2967261,51986,TX,0.21231031943581735
Utah,2021-06-09,49,408499,2318,UT,0.7545177117318275
Vermont,2021-06-09,50,24300,256,VT,0.4383172368327565
Virgin Islands,2021-06-09,78,3652,28,,0.9356187561460064
Virginia,2021-06-09,51,677210,11260,VA,0.6250982890439595
Washington,2021-06-09,53,444159,5836,WA,0.012166269080853165
West Virginia,2021-06-09,54,162726,2846,WV,0.5660674088292246
Wisconsin,2021-06-09,55,675993,7995,WI,0.9199429678123547
Wyoming,2021-06-09,56,60941,725,WY,0.2904986660266172
Alabama,2021-06-10,1,547135,11252,AL,0.9189611936812546
Alaska,2021-06-10,2,70004,352,AK,0.09985015416266507
Arizona,2021-06-10,4,885412,17742,AZ,0.7312373034002172
Arkansas,2021-06-10,5,343216,5856,AR,0.008404937023749226
California,2021-06-10,6,3800222,63206,CA,0.8824163319205685
Colorado,2021-06-10,8,552118,6806,CO,0.5839224815991515
Connecticut,2021-06-10,9,348319,8260,CT,0.5343180884005732
Delaware,2021-06-10,10,109258,1679,DE,0.7679133993558183
District of Columbia,2021-06-10,11,49151,1137,DC,0.9554095503663135
Florida,2021-06-10,12,2298549,37206,FL,0.03347516932084271
Georgia,2021-06-10,13,1103192,20421,GA,0.7887546231474624
Guam,2021-06-10,66,9199,140,,0.5288452588977359
Hawaii,2021-06-10,15,35522,502,HI,0.9851827421464588
Idaho,2021-06-10,16,193475,2119,ID,0.9937445589635046
Illinois,2021-06-10,17,1390741,25430,IL,0.5330124659009665
Indiana,2021-06-10,18,751596,13710,IN,0.358384191481928
Iowa,2021-06-10,19,372333,6095,IA,0.1349864217050446
Kansas,2021-06-10,20,317165,5139,KS,0.5178193816271613
Kentucky,2021-06-10,21,462901,7182,KY,0.5116136482078311
Louisiana,2021-06-10,22,475126,10638,LA,0.673182890911744
Maine,2021-06-10,23,68449,843,ME,0.8979769288395818
Maryland,2021-06-10,24,461201,9667,MD,0.8056371291281632
Massachusetts,2021-06-10,25,708579,17929,MA,0.16657910336680726
Michigan,2021-06-10,26,994668,20698,MI,0.7029837428668878
Minnesota,2021-06-10,27,603398,7577,MN,0.7356185864496808
Mississippi,2021-06-10,28,318879,7348,MS,0.6573358690806826
Missouri,2021-06-10,29,620200,9775,MO,0.5352842963929063
Montana,2021-06-10,30,112798,1638,MT,0.7716633415711408
Nebraska,2021-06-10,31,224092,2516,NE,0.6158691285154588
Nevada,2021-06-10,32,326878,5621,NV,0.8509075242091192
New Hampshire,2021-06-10,33,99040,1360,NH,0.3879112327353581
New Jersey,2021-06-10,34,1018833,26322,NJ,0.8486873388042964
New Mexico,2021-06-10,35,203919,4297,NM,0.024553349743828834
New York,2021-06-10,36,2106056,52927,NY,0.24812083816157016
North Carolina,2021-06-10,37,1008036,13268,NC,0.5778934941301526
North Dakota,2021-06-10,38,110382,1548,ND,0.23928975972826294
Northern Mariana Islands,2021-06-10,69,183,2,,0.7714398250069171
Ohio,2021-06-10,39,1106064,20021,OH,0.35126022649879995
Oklahoma,2021-06-10,40,454216,7325,OK,0.07248788418975471
Oregon,2021-06-10,41,204317,2751,OR,0.9247504135787423
Pennsylvania,2021-06-10,42,1212155,27493,PA,0.17898573971291487
Puerto Rico,2021-06-10,72,172805,2525,,0.2732585001990586
Rhode Island,2021-06-10,44,152187,2722,RI,0.4783107755477587
South Carolina,2021-06-10,45,594659,9761,SC,0.228268658990866
South Dakota,2021-06-10,46,124335,2026,SD,0.42273802656960113
Tennessee,2021-06-10,47,850276,12396,TN,0.1281125625931403
Texas,2021-06-10,48,2969114,52019,TX,0.46945654294104244
Utah,2021-06-10,49,408812,2319,UT,0.3262552349395633
Vermont,2021-06-10,50,24314,256,VT,0.3517722806630035
Virgin Islands,2021-06-10,78,3652,28,,0.5569604625674047
Virginia,2021-06-10,51,677425,11270,VA,0.23608814336106865
Washington,2021-06-10,53,444922,5846,WA,0.9231075552811323
West Virginia,2021-06-10,54,162845,2848,WV,0.7366137337518649
Wisconsin,2021-06-10,55,676178,8007,WI,0.6111248005956637
Wyoming,2021-06-10,56,61012,725,WY,0.5999264571035576
Alabama,2021-06-11,1,547323,11266,AL,0.893226021449575
Alaska,2021-06-11,2,70065,356,AK,0.042789860160754145
Arizona,2021-06-11,4,885834,17740,AZ,0.043939809261237306
Arkansas,2021-06-11,5,343609,5859,AR,0.9378521533966616
California,2021-06-11,6,3801205,63251,CA,0.6200814570019177
Colorado,2021-06-11,8,552930,6820,CO,0.8963457943840096
Connecticut,2021-06-11,9,348350,8261,CT,0.29095167294824764
Delaware,2021-06-11,10,109296,1679,DE,0.16031622188838168
District of Columbia,2021-06-11,11,49158,1137,DC,0.7965870356922893
Florida,2021-06-11,12,2300786,37265,FL,0.5324159978798815
Georgia,2021-06-11,13,1103621,20454,GA,0.967053231638792
Guam,2021-06-11,66,9205,140,,0.5128188068277132
Hawaii,2021-06-11,15,35595,503,HI,0.23343705398895764
Idaho,2021-06-11,16,193593,2119,ID,0.27104262176816907
Illinois,2021-06-11,17,1391143,25452,IL,0.10922158666461546
Indiana,2021-06-11,18,751991,13714,IN,0.956140431870542
Iowa,2021-06-11,19,372442,6097,IA,0.3507282837351282
Kansas,2021-06-11,20,317387,5140,KS,0.12490183741930083
Kentucky,2021-06-11,21,463090,7196,KY,0.7740895332204172
Louisiana,2021-06-11,22,475354,10648,LA,0.6211746828399483
Maine,2021-06-11,23,68487,844,ME,0.08589488446655702
Maryland,2021-06-11,24,461315,9677,MD,0.9623536879923451
Massachusetts,2021-06-11,25,708710,17937,MA,0.8823419551144558
Michigan,2021-06-11,26,995002,20706,MI,0.6645098014458561
Minnesota,2021-06-11,27,603559,7589,MN,0.46941103559941566
Mississippi,2021-06-11,28,319115,7353,MS,0.5395849452314454
Missouri,2021-06-11,29,620940,9788,MO,0.011194352731545787
Montana,2021-06-11,30,112868,1641,MT,0.14051617162490992
Nebraska,2021-06-11,31,224144,2517,NE,0.926830221578152
Nevada,2021-06-11,32,327140,5622,NV,0.8930108275151996
New Hampshire,2021-06-11,33,99068,1360,NH,0.9665299020369945
New Jersey,2021-06-11,34,1019107,26324,NJ,0.026952295354762956
New Mexico,2021-06-11,35,204044,4299,NM,0.14311004106637515
New York,2021-06-11,36,2106742,52942,NY,0.4210491530558177
North Carolina,2021-06-11,37,1008457,13287,NC,0.26463054236575145
North Dakota,2021-06-11,38,110417,1551,ND,0.3431356786112574
Northern Mariana Islands,2021-06-11,69,183,2,,0.34059470527712865
Ohio,2021-06-11,39,1106411,20091,OH,0.4230243840116049
Oklahoma,2021-06-11,40,454394,7325,OK,0.7835745989869612
Oregon,2021-06-11,41,204653,2756,OR,0.5102717097729047
Pennsylvania,2021-06-11,42,1212529,27510,PA,0.9506316227986155
Puerto Rico,2021-06-11,72,172869,2529,,0.14813745121003363
Rhode Island,2021-06-11,44,152213,2722,RI,0.5492028115708315
South Carolina,2021-06-11,45,594805,9776,SC,0.4698310296264655
South Dakota,2021-06-11,46,124343,2026,SD,0.25453846953884773
Tennessee,2021-06-11,47,852148,12398,TN,0.7936361044420297
Texas,2021-06-11,48,2970252,52064,TX,0.7311539487410164
Utah,2021-06-11,49,409078,2319,UT,0.9027958123366099
Vermont,2021-06-11,50,24320,256,VT,0.19886765497894676
Virgin Islands,2021-06-11,78,3690,28,,0.5580317646776611
Virginia,2021-06-11,51,677530,11283,VA,0.2170205447794622
Washington,2021-06-11,53,445488,5857,WA,0.003080837241426937
West Virginia,2021-06-11,54,162939,2849,WV,0.8044315148266391
Wisconsin,2021-06-11,55,676288,8013,WI,0.34983414145575975
Wyoming,2021-06-11,56,61115,725,WY,0.17303172237236786
Alabama,2021-06-12,1,547323,11266,AL,0.5934867736860764
Alaska,2021-06-12,2,70065,356,AK,0.4552271775017648
Arizona,2021-06-12,4,886404,17761,AZ,0.8964703071294443
Arkansas,2021-06-12,5,343873,5860,AR,0.4711652882436781
California,2021-06-12,6,3801812,63143,CA,0.45990048014989804
Colorado,2021-06-12,8,553568,6832,CO,0.6877904746660607
Connecticut,2021-06-12,9,348350,8261,CT,0.07162052992108647
Delaware,2021-06-12,10,109322,1679,DE,0.7741934821312562
District of Columbia,2021-06-12,11,49158,1137,DC,0.8198161813606506
Florida,2021-06-12,12,2300786,37265,FL,0.13596282964951556
Georgia,2021-06-12,13,1104019,20481,GA,0.3761683382052736
Guam,2021-06-12,66,9205,140,,0.32340614094905185
Hawaii,2021-06-12,15,35693,503,HI,0.24174917378106087
Idaho,2021-06-12,16,193593,2119,ID,0.13880169898101125
Illinois,2021-06-12,17,1391382,25469,IL,0.02251823072822945
Indiana,2021-06-12,18,752437,13745,IN,0.5616917415453726
Iowa,2021-06-12,19,372525,6099,IA,0.39322684364459803
Kansas,2021-06-12,20,317387,5140,KS,0.5934142605086085
Kentucky,2021-06-12,21,463294,7203,KY,0.6082035880250158
Louisiana,2021-06-12,22,475354,10648,LA,0.952132405715994
Maine,2021-06-12,23,68540,845,ME,0.47134188045146685
Maryland,2021-06-12,24,461402,9683,MD,0.2593285837185866
